name,wiki_link,age,country_born,state_born,city_born,nationality,almamater,education,occupation,political_party
Marc Maron,https://en.wikipedia.org/wiki/Marc_Maron,55,U.S.,New Jersey,Jersey City,American,['Boston University'],,,
Margaret Brennan,https://en.wikipedia.org/wiki/Margaret_Brennan,38,U.S.,Connecticut,Stamford,American,,['University of Virginia'],,
Margaret Hoover,https://en.wikipedia.org/wiki/Margaret_Hoover,40,U.S.,Colorado, ,American,['Bryn Mawr College'],,,
Margot Robbie,https://en.wikipedia.org/wiki/Margot_Robbie,28,Australia,Queensland,Dalby,Australian,,['Somerset College'],"['Actress, film producer']",
Maria Bamford,https://en.wikipedia.org/wiki/Maria_Bamford,48,U.S.,California, ,American,"['Bates College', 'University of Edinburgh', 'University of Minnesota']",,,
Maria Shriver,https://en.wikipedia.org/wiki/Maria_Shriver,62,U.S.,Illinois,Chicago,American,['Georgetown University'],,,Democratic
Marion Cotillard,https://en.wikipedia.org/wiki/Marion_Cotillard,43,France,Paris, ,French,,,"['Actress, singer, musician, environmentalist']",
Marion Cotillard,https://en.wikipedia.org/wiki/Marion_Cotillard,43,France,Paris, ,French,,,"['Actress, singer, musician, environmentalist']",
Marisa Tomei,https://en.wikipedia.org/wiki/Marisa_Tomei,53,U.S.,New York,New York City,American,,,['Actress'],
Mark,https://en.wikipedia.org/wiki/Mark_Duplass,41,U.S.,Louisiana,New Orleans,American,,,['Film director  producer  screenwriter  actor  musician  author'],
Mark Consuelos,https://en.wikipedia.org/wiki/Mark_Consuelos,47,Spain,Zaragoza, ,American,['University of South Florida'],['Bloomingdale High School'],,
Mark Cuban,https://en.wikipedia.org/wiki/Mark_Cuban,60,U.S.,Pennsylvania,Pittsburgh,American,"['University of Pittsburgh', 'Kelley School of Business', 'Indiana University Bloomington']",,"['Owner of', 'Dallas Mavericks', 'Coowner of', '2929 Entertainment', 'Coowner of', 'Brondell', 'Chairman of', 'AXS TV', 'Television personality', 'Entrepreneur']",Independent
Mark Feuerstein,https://en.wikipedia.org/wiki/Mark_Feuerstein,47,U.S.,New York,New York City,American,,,,
Mark Feuerstein,https://en.wikipedia.org/wiki/Mark_Feuerstein,47,U.S.,New York,New York City,American,,,,
Mark Halperin,https://en.wikipedia.org/wiki/Mark_Halperin,53,U.S.,New York,New York City,American,,Harvard University'],"['Anchor', 'Author', 'Columnist']",
Mark Halperin,https://en.wikipedia.org/wiki/Mark_Halperin,53,U.S.,New York,New York City,American,,Harvard University'],"['Anchor', 'Author', 'Columnist']",
Mark Hamill,https://en.wikipedia.org/wiki/Mark_Hamill,67,U.S.,California,Oakland,American,['Los Angeles City College'],,['Actor  voice actor  writer'],Democratic
Mark Leibovich,https://en.wikipedia.org/wiki/Mark_Leibovich,53,U.S., Massachusetts, Boston,American,,['University of Michigan'],['Journalist'],
Mark Ruffalo,https://en.wikipedia.org/wiki/Mark_Ruffalo,50,U.S.,Wisconsin,Kenosha,American,,,"['Actor', 'producer', 'political activist']",Democratic
Mark Ruffalo,https://en.wikipedia.org/wiki/Mark_Ruffalo,50,U.S.,Wisconsin,Kenosha,American,,,"['Actor', 'producer', 'political activist']",Democratic
Mark Wahlberg,https://en.wikipedia.org/wiki/Mark_Wahlberg,47,U.S.,Massachusetts,Boston,American,,,['Actor  producer  businessman  model  rapper  songwriter'],
Mark Wahlberg,https://en.wikipedia.org/wiki/Mark_Wahlberg,47,U.S.,Massachusetts,Boston,American,,,['Actor  producer  businessman  model  rapper  songwriter'],
Martha Stewart,https://en.wikipedia.org/wiki/Martha_Stewart,77,U.S.,New Jersey,Jersey City,American,['Barnard College'],,"['Businesswoman, writer, television personality']",
Martha Stewart,https://en.wikipedia.org/wiki/Martha_Stewart,77,U.S.,New Jersey,Jersey City,American,['Barnard College'],,"['Businesswoman, writer, television personality']",
Martin Freeman,https://en.wikipedia.org/wiki/Martin_Freeman,47,U.K.,Hampshire,Aldershot,British,,,"['Actor', 'comedian']",
Martin Short,https://en.wikipedia.org/wiki/Martin_Short,68,Canada,Ontario, ,American,['McMaster University'],,,
Mary Elizabeth Winstead,https://en.wikipedia.org/wiki/Mary_Elizabeth_Winstead,33,U.S.,North Carolina,Rocky Mount,American,,,['Actress  singer'],
Mary-Louise Parker,https://en.wikipedia.org/wiki/Mary-Louise_Parker,54,U.S.,South Carolina,Fort Jackson,American,['University of North Carolina School of the Arts'],,"['Actress, writer']",
Matt Bomer,https://en.wikipedia.org/wiki/Matt_Bomer,41,U.S.,Missouri,Webster Groves,American,['Carnegie Mellon University'],,['Actor  director  producer  singer'],
Matt Czuchry,https://en.wikipedia.org/wiki/Matt_Czuchry,41,U.S.,New Hampshire,Manchester,British,['College of Charleston'],,['Actor'],
Matt Czuchry,https://en.wikipedia.org/wiki/Matt_Czuchry,41,U.S.,New Hampshire,Manchester,American,['College of Charleston'],,['Actor'],
Matt Damon,https://en.wikipedia.org/wiki/Matt_Damon,48,U.S.,Massachusetts,Cambridge,American,,,"['Actor, filmmaker, producer with', 'Pearl Street Films', ', screenwriter']",
Matt LeBlanc,https://en.wikipedia.org/wiki/Matt_LeBlanc,51,U.S.,Massachusetts,Newton,American,,,"['Actor', 'television host', ', comedian']",
Matt Smith,https://en.wikipedia.org/wiki/Matt_Smith_(actor),36,U.K.,Northampton, ,British,['University of East Anglia'],['Northampton School for Boys'],['Actor'],
Matt Walsh,https://en.wikipedia.org/wiki/Matt_Walsh_(comedian),54,U.S.,Illinois,Chicago,American,,,"['Actor, comedian, director, writer']",
Matt Walsh,https://en.wikipedia.org/wiki/Matt_Walsh_(comedian),54,U.S.,Illinois,Chicago,American,,,"['Actor, comedian, director, writer']",
Matt Walsh,https://en.wikipedia.org/wiki/Matt_Walsh_(comedian),54,U.S.,Illinois,Chicago,American,,,"['Actor, comedian, director, writer']",
Matthew Broderick,https://en.wikipedia.org/wiki/Matthew_Broderick,56,U.S.,New York,New York City,American,,,['Actor  singer'],
Matthew Broderick,https://en.wikipedia.org/wiki/Matthew_Broderick,56,U.S.,New York,New York City,American,,,['Actor  singer'],
Matthew McConaughey,https://en.wikipedia.org/wiki/Matthew_McConaughey,48,U.S.,Texas  , Uvalde,American,,,"['Actor, producer, model, writer and director']",
Matthew Perry,https://en.wikipedia.org/wiki/Matthew_Perry,49,U.S.,Massachusetts,Williamstown,American,,"['Rockcliffe Park Public School', 'Ashbury College']","['Actor, comedian']",
Matthew Rhys,https://en.wikipedia.org/wiki/Matthew_Rhys,43,U.K.,Cardiff, ,British,['Royal Academy of Dramatic Art'],,['Actor'],
Max Brooks,https://en.wikipedia.org/wiki/Max_Brooks,46,U.S.,New York,New York City,American,"['Pitzer College', 'American University']",,['Author'],
Max Greenfield,https://en.wikipedia.org/wiki/Max_Greenfield,38,U.S.,New York,Dobbs Ferry,American,,,['Actor'],
Max Greenfield,https://en.wikipedia.org/wiki/Max_Greenfield,38,U.S.,New York,Dobbs Ferry,American,,,['Actor'],
Mayim Bialik,https://en.wikipedia.org/wiki/Mayim_Bialik,42,U.S.,California,San Diego,American,"['University of California, Los Angeles']",,"['Actress, neuroscientist, author']",
Mayim Bialik,https://en.wikipedia.org/wiki/Mayim_Bialik,42,U.S.,California,San Diego,American,"['University of California, Los Angeles']",,"['Actress, neuroscientist, author']",
Maz Jobrani,https://en.wikipedia.org/wiki/Maz_Jobrani,46,Iran,Tehran , ,American,,,,
Maz Jobrani,https://en.wikipedia.org/wiki/Maz_Jobrani,46,Iran, Tehran, ,American,,,,
Megan Mullally,https://en.wikipedia.org/wiki/Megan_Mullally,59,U.S.,California,Los Angeles,American,,['Northwestern University'],"['Actress, comedian, singer']",
Megan Mullally,https://en.wikipedia.org/wiki/Megan_Mullally,59,U.S.,California,Los Angeles,American,,['Northwestern University'],"['Actress, comedian, singer']",
Meghan McCain,https://en.wikipedia.org/wiki/Meghan_McCain,34,U.S.,Arizona,Phoenix,American,['Columbia University'],,['Television host  author'],Republican
Megyn Kelly,https://en.wikipedia.org/wiki/Megyn_Kelly,47,U.S.,Illinois,Champaign,American,"['Syracuse University', 'Albany Law School']",,"['Journalist  News anchor   Political commentator', 'Lawyer']",Independent
Megyn Kelly,https://en.wikipedia.org/wiki/Megyn_Kelly,47,U.S.,Illinois,Champaign,American,"[‘Syracuse University’ , 'Albany Law School‘]",,"['Journalist  News anchor   Political commentator', 'Lawyer']",Independent
Mel B,https://en.wikipedia.org/wiki/Mel_B,43,U.K.,England,West Yorkshire,British,,['Intake High School'],"['Singer, songwriter, dancer, television personality, television producer, actress, model and author']",
Mel Gibson,https://en.wikipedia.org/wiki/Mel_Gibson,62,U.S.,New York,Peekskill,American,,,"['Actor', 'director', 'producer']",
Melissa Benoist,https://en.wikipedia.org/wiki/Melissa_Benoist,30,U.S.,Texas,Houston,American,['Marymount Manhattan College'],"['The Academy of Theatre Arts', 'Arapahoe High School']",['Actress  singer  dancer'],
Melissa McCarthy,https://en.wikipedia.org/wiki/Melissa_McCarthy,48,U.S.,Illinois,Plainfield,American,,,['Actress  comedian  writer  producer  fashion designer'],
Melissa McCarthy,https://en.wikipedia.org/wiki/Melissa_McCarthy,48,U.S.,Illinois,Plainfield,American,,,['Actress  comedian  writer  producer  fashion designer'],
Melissa McCarthy,https://en.wikipedia.org/wiki/Melissa_McCarthy,48,U.S.,Illinois,Plainfield,American,,,['Actress  comedian  writer  producer  fashion designer'],
Melissa McCarthy,https://en.wikipedia.org/wiki/Melissa_McCarthy,48,U.S.,Illinois,Plainfield,American,,,['Actress  comedian  writer  producer  fashion designer'],
Melissa Rauch,https://en.wikipedia.org/wiki/Melissa_Rauch,38,U.S.,New Jersey,Marlboro Township,American,,,"['Actress, comedian']",
Mero,https://en.wikipedia.org/wiki/The_Kid_Mero,35,U.S., , ,American,,['Hunter College'],,
Mia Wasikowska,https://en.wikipedia.org/wiki/Mia_Wasikowska,29,Australia,Australian Capital Territory,Canberra,Australian,,,['Actress'],
Michael Avenatti,https://en.wikipedia.org/wiki/Michael_Avenatti,47,U.S.,California,Sacramento,American,,"['Saint Louis University', 'University of Pennsylvania', 'George Washington University']",['Attorney'],Democratic
Michael Avenatti,https://en.wikipedia.org/wiki/Michael_Avenatti,47,U.S.,California,Sacramento,American,,"['Saint Louis University', 'University of Pennsylvania', 'George Washington University']",['Attorney'],Democratic
Michael B. Jordan,https://en.wikipedia.org/wiki/Michael_B._Jordan,31,U.S. ,California,Santa Ana,American,,,['Actor'],
Michael Bloomberg,https://en.wikipedia.org/wiki/Michael_Bloomberg,76,U.S.,Massachusetts,Boston,American,,"['Johns Hopkins University',  'Harvard University']",,Democratic
Michael Bolton,https://en.wikipedia.org/wiki/Michael_Bolton,65,U.S.,Connecticut, New Haven,American,,,,
Michael Caine,https://en.wikipedia.org/wiki/Michael_Caine,85,UK,London,Rotherhithe,British,,,"['Actor, producer, author']",Conservative
Michael Eric Dyson,https://en.wikipedia.org/wiki/Michael_Eric_Dyson,60,U.S.,Michigan,Detroit,American,,"['Knoxville College', 'CarsonNewman College’, 'Princeton University', 'Princeton University']","['Author, Professor']",
Michael Hayden,https://en.wikipedia.org/wiki/Michael_Hayden_(general),73,U.S.,Pennsylvania,Pittsburgh,American,,['Duquesne University'],,Independent
Michael Ian Black,https://en.wikipedia.org/wiki/Michael_Ian_Black,47,U.S.,Illinois,Chicago,American,,,,
Michael Ian Black,https://en.wikipedia.org/wiki/Michael_Ian_Black,47,U.S.,Illinois, Chicago,American,,,,
Michael K. Williams,https://en.wikipedia.org/wiki/Michael_K._Williams,51,U.S.,New York,New York City,American,,,"['Actor, dancer, reporter']",
Michael K. Williams,https://en.wikipedia.org/wiki/Michael_K._Williams,51,U.S.,New York,New York City,American,,,"['Actor, dancer, reporter']",
Michael Keaton,https://en.wikipedia.org/wiki/Michael_Keaton,67,U.S.,Pennsylvania,Allegheny County,American,['Kent State University'],['Montour High School'],"['Actor, producer, director']",
Michael Keaton,https://en.wikipedia.org/wiki/Michael_Keaton,67,U.S.,Pennsylvania,Allegheny County,American,['Kent State University'],['Montour High School'],"['Actor, producer, director']",
Michael Lewis,https://en.wikipedia.org/wiki/Michael_Lewis,58,U.S.,Louisiana,New Orleans,American,"[‘Isidore Newman School', 'Princeton University', 'London School of Economics']",,"['Nonfiction writer, journalist']",
Michael Lewis,https://en.wikipedia.org/wiki/Michael_Lewis,58,U.S.,Louisiana,New Orleans,American,"['Isidore Newman School', 'Princeton University', 'London School of Economics']",,"['Nonfiction writer, journalist']",
Michael McFaul,https://en.wikipedia.org/wiki/Michael_McFaul,55,U.S.,Montana, ,American,,"['Stanford University', 'St Johns College, Oxford']",,Democratic
Michael McKean,https://en.wikipedia.org/wiki/Michael_McKean,71,U.S.,New York,New York City,American,,,"['Actor, comedian, writer, composer, musician']",
Michael Moore,https://en.wikipedia.org/wiki/Michael_Moore,64,U.S.,Michigan,Flint,American,['Davison High School'],,"['Filmmaker', ', author,', 'political activist', 'and actor']",
Michael Moore,https://en.wikipedia.org/wiki/Michael_Moore,64,U.S.,Michigan,Flint,American,['Davison High School'],,"['Filmmaker', ', author,', 'political activist', 'and actor']",
Michael Moore,https://en.wikipedia.org/wiki/Michael_Moore,64,U.S.,Michigan,Flint,American,['Davison High School'],,"['Filmmaker', ', author,', 'political activist', 'and actor']",
Michael Peña,https://en.wikipedia.org/wiki/Michael_Pe%C3%B1a,42,U.S.,Illinois,Chicago,American,,"['Marist High School', 'Hubbard High School']",['Actor  musician'],
Michael Pollan,https://en.wikipedia.org/wiki/Michael_Pollan,63,U.S.,New York,Long Island,American,"[['Bennington College', 'Columbia University']]",,"['Author', 'journalist', 'professor']",
Michael Rapaport,https://en.wikipedia.org/wiki/Michael_Rapaport,48,U.S.,New York,New York City,American,,,"['Actor', 'Director', 'Podcast host', 'Comedian']",
Michael Rapaport,https://en.wikipedia.org/wiki/Michael_Rapaport,48,U.S.,New York,New York City,American,,,"['Actor', 'Director', 'Podcast host', 'Comedian']",
Michael Shannon,https://en.wikipedia.org/wiki/Michael_Shannon,44,U.S.,Kentucky,Lexington,American,,,['Actor  musician'],
Michael Shannon,https://en.wikipedia.org/wiki/Michael_Shannon,44,U.S.,Kentucky,Lexington,American,,,['Actor  musician'],
Michael Showalter,https://en.wikipedia.org/wiki/Michael_Showalter,48,U.S., New Jersey,Princeton,American,,,,
Michael Stipe,https://en.wikipedia.org/wiki/Michael_Stipe,58,U.S.,Georgia, ,American,,,,
Michael Strahan,https://en.wikipedia.org/wiki/Michael_Strahan,46,U.S.,Houston,Texas,American,,,,
Michael Strahan,https://en.wikipedia.org/wiki/Michael_Strahan,47,U.S.,Texas,Houston,American,,,,
Michael Weatherly,https://en.wikipedia.org/wiki/Michael_Weatherly,50,U.S.,New York,New York City,American,,,"['Actor, producer, director']",
Michael Weatherly,https://en.wikipedia.org/wiki/Michael_Weatherly,50,U.S.,New York,New York City,American,,,"['Actor, producer, director']",
Michael Weatherly,https://en.wikipedia.org/wiki/Michael_Weatherly,50,U.S.,New York,New York City,American,,,"['Actor, producer, director']",
Michael Wolff,https://en.wikipedia.org/wiki/Michael_Pollan,63,U.S.,New York,Long Island,American,"['Bennington College', 'Columbia University']",,"['Author', 'journalist', 'professor']",
Michael Wolff,https://en.wikipedia.org/wiki/Michael_Wolff_(journalist),65,U.S.,New Jersey,Patterson,American,"['Columbia University', 'Vassar College']",,,
Michaela Watkins,https://en.wikipedia.org/wiki/Michaela_Watkins,46,U.S.,New York,Syracuse,American,['Boston University'],,"['Actress, comedian']",
Michaela Watkins,https://en.wikipedia.org/wiki/Michaela_Watkins,46,U.S,New York,Syracuse,American,['Boston University'],,"['Actress, comedian']",
Michaela Watkins,https://en.wikipedia.org/wiki/Michaela_Watkins,46,U.S.,New York,Syracuse,American,['Boston University'],,"['Actress, comedian']",
Michelle Dockery,https://en.wikipedia.org/wiki/Michelle_Dockery,36,U.K.,London,Rush Green,British,,,"['Actress, singer']",
Michelle Obama,https://en.wikipedia.org/wiki/Michelle_Obama,54,U.S.,Chicago,Illinois,American,,"['Princeton University', 'Harvard University']",,Democratic
Michelle Obama,https://en.wikipedia.org/wiki/Michelle_Obama,54,U.S.,Chicago,Illinois,American,,"['Princeton University', 'Harvard University']",,Democratic
Michelle Williams,https://en.wikipedia.org/wiki/Michael_K._Williams,51,U.S.,New York,New York City,American,,,"['Actor, dancer, reporter']",
Michelle Wolf,https://en.wikipedia.org/wiki/Michelle_Wolf,33,U.S.,Pennsylvania, Hershey,American,['College of William and Mary’],,,
Mika Brzezinski,https://en.wikipedia.org/wiki/Mika_Brzezinski,51,U.S.,New York,New York City,American,,"['Georgetown University', 'Williams College']","['News presenter', ', author']",
Mika Brzezinski,https://en.wikipedia.org/wiki/Mika_Brzezinski,51,U.S.,New York,New York City,American,,"['Georgetown University', 'Williams College']","['News presenter', ', author']",
Mike Birbiglia,https://en.wikipedia.org/wiki/Mike_Birbiglia,40,U.S., Massachusetts, Shrewsbury,American,,,,
Mike Birbiglia,https://en.wikipedia.org/wiki/Mike_Birbiglia,40,U.S.,Massachusetts, Shrewsbury,American,,,,
Mike Colter,https://en.wikipedia.org/wiki/Mike_Colter,42,U.S.,South Carolina,Columbia,American,"['University of South Carolina', 'Rutgers University']",,,
Mike Epps,https://en.wikipedia.org/wiki/Mike_Epps,47,U.S.,Indiana, Indianapolis,American,,,,
Mike Myers,https://en.wikipedia.org/wiki/Mike_Myers,55,Canada,Ontario,Scarborough,American,,,['Actor  comedian  writer  film producer  director'],
Miles Teller,https://en.wikipedia.org/wiki/Miles_Teller,31,U.S.,Pennsylvania,Downingtown,New York,['New York University'],,['Actor'],
